"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Saint-Martin VS","81,3 Prozent der Stimmbürgerinnen und Stimmbürger von Saint-Martin VS sagen Nein zur Umweltverantwortungsinitiative. Saint-Martin VS hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saint-Martin (VS)","Les habitants de Saint-Martin (VS) s'opposent à l'initiative sur la responsabilité environnementale avec 81,3 pour cent de non. Saint-Martin (VS) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Saint-Martin (VS)","Gli abitanti di Saint-Martin VS hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,3 per cento di ""no"". Saint-Martin VS ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Vex VS","76,1 Prozent der Stimmbürgerinnen und Stimmbürger von Vex sagen Nein zur Umweltverantwortungsinitiative. Vex hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Vex (VS)","Les habitants de Vex s'opposent à l'initiative sur la responsabilité environnementale avec 76,1 pour cent de non. Vex a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Vex (VS)","Gli abitanti di Vex hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,1 per cento di ""no"". Vex ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Mont-Noble VS","In Mont-Noble hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 67,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Mont-Noble hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Mont-Noble (VS)","Les habitants de Mont-Noble rejettent l'initiative sur la responsabilité environnementale à 67,5 pour cent. Mont-Noble a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Mont-Noble (VS)","I cittadini di Mont-Noble hanno respinto l'iniziativa per la resposanbilità ambientale con il 67,5 per cento di voti contrari. Mont-Noble ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Agarn VS","Agarn hat die Umweltverantwortungsinitiative mit 94,3 Prozent abgelehnt. Agarn hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Agarn (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Agarn avec 94,3 pour cent de non. Agarn a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Agarn (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Agarn, dove ha riscosso il 94,3 per cento di ""no"". Agarn ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Albinen VS","Nein zur Umweltverantwortungsinitiative in Albinen: Mit 50 Nein- zu 13 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Albinen hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Albinen (VS)","L'initiative sur la responsabilité environnementale est rejetée à Albinen. Les électeurs de cette petite commune sont 50 à dire non et 13 à accepter le texte. Albinen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Albinen (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Albinen, dove i ""no"" sono stati 50 e i voti favorevoli 13. Albinen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ergisch VS","Ergisch hat die Umweltverantwortungsinitiative mit 91 Prozent abgelehnt. Ergisch hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Ergisch (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Ergisch avec 91 pour cent de non. Ergisch a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Ergisch (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Ergisch, dove ha riscosso il 91 per cento di ""no"". Ergisch ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Inden VS","Nein zur Umweltverantwortungsinitiative in Inden: Mit 28 Nein- zu 11 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Inden hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Inden (VS)","L'initiative sur la responsabilité environnementale est rejetée à Inden. Les électeurs de cette petite commune sont 28 à dire non et 11 à accepter le texte. Inden a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Inden (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Inden, dove i ""no"" sono stati 28 e i voti favorevoli 11. Inden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Leuk VS","Nein zur Umweltverantwortungsinitiative in Leuk: Mit 900 Nein- zu 271 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 76,9 Prozent. Leuk hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Loèche (VS)","L'initiative sur la responsabilité environnementale échoue à Loèche avec 76,9 pour cent des suffrages. Loèche a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Loèche (VS)","Gli elettori di Loèche si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 76,9 per cento di voti contrari. Loèche ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Leukerbad VS","Nein zur Umweltverantwortungsinitiative in Leukerbad: Mit 185 Nein- zu 37 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 83,3 Prozent. Leukerbad hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Loèche-les-Bains (VS)","L'initiative sur la responsabilité environnementale échoue à Loèche-les-Bains avec 83,3 pour cent des suffrages. Loèche-les-Bains a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Loèche-les-Bains (VS)","Gli elettori di Loèche-les-Bains si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 83,3 per cento di voti contrari. Loèche-les-Bains ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberems VS","Nein zur Umweltverantwortungsinitiative in Oberems: Mit 32 Nein- zu 14 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Oberems hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Oberems (VS)","L'initiative sur la responsabilité environnementale est rejetée à Oberems. Les électeurs de cette petite commune sont 32 à dire non et 14 à accepter le texte. Oberems a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Oberems (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Oberems, dove i ""no"" sono stati 32 e i voti favorevoli 14. Oberems ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Salgesch VS","84,9 Prozent der Stimmbürgerinnen und Stimmbürger von Salgesch sagen Nein zur Umweltverantwortungsinitiative. Salgesch hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Salquenen (VS)","Les habitants de Salquenen s'opposent à l'initiative sur la responsabilité environnementale avec 84,9 pour cent de non. Salquenen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Salquenen (VS)","Gli abitanti di Salquenen hanno respinto l'iniziativa per la resposanbilità ambientale con il 84,9 per cento di ""no"". Salquenen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Varen VS","86,5 Prozent der Stimmbürgerinnen und Stimmbürger von Varen sagen Nein zur Umweltverantwortungsinitiative. Varen hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Varone (VS)","Les habitants de Varone s'opposent à l'initiative sur la responsabilité environnementale avec 86,5 pour cent de non. Varone a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Varone (VS)","Gli abitanti di Varone hanno respinto l'iniziativa per la resposanbilità ambientale con il 86,5 per cento di ""no"". Varone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Guttet-Feschel VS","In Guttet-Feschel hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 87,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Guttet-Feschel hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Guttet-Feschel (VS)","Les habitants de Guttet-Feschel rejettent l'initiative sur la responsabilité environnementale à 87,4 pour cent. Guttet-Feschel a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Guttet-Feschel (VS)","I cittadini di Guttet-Feschel hanno respinto l'iniziativa per la resposanbilità ambientale con il 87,4 per cento di voti contrari. Guttet-Feschel ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Gampel-Bratsch VS","Gampel-Bratsch hat die Umweltverantwortungsinitiative mit 88 Prozent abgelehnt. Gampel-Bratsch hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Gampel-Bratsch (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Gampel-Bratsch avec 88 pour cent de non. Gampel-Bratsch a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Gampel-Bratsch (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Gampel-Bratsch, dove ha riscosso il 88 per cento di ""no"". Gampel-Bratsch ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Turtmann-Unterems VS","Turtmann-Unterems hat die Umweltverantwortungsinitiative mit 79,7 Prozent abgelehnt. Turtmann-Unterems hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Turtmann-Unterems (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Turtmann-Unterems avec 79,7 pour cent de non. Turtmann-Unterems a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Turtmann-Unterems (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Turtmann-Unterems, dove ha riscosso il 79,7 per cento di ""no"". Turtmann-Unterems ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bovernier VS","Keine Mehrheit für die Umweltverantwortungsinitiative in Bovernier: Mit 193 Nein-Stimmen zu 35 Ja-Stimmen oder 84,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Bovernier hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Bovernier (VS)","C'est non à 84,6 pour cent à l'initiative sur la responsabilité environnementale à Bovernier. Bovernier a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Bovernier (VS)","Il 84,6 per cento degli elettori di Bovernier ha respinto l'iniziativa per la resposanbilità ambientale. Bovernier ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Fully VS","71,6 Prozent der Stimmbürgerinnen und Stimmbürger von Fully sagen Nein zur Umweltverantwortungsinitiative. Fully hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Fully (VS)","Les habitants de Fully s'opposent à l'initiative sur la responsabilité environnementale avec 71,6 pour cent de non. Fully a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Fully (VS)","Gli abitanti di Fully hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,6 per cento di ""no"". Fully ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Isérables VS","Nein zur Umweltverantwortungsinitiative in Isérables: Mit 169 Nein- zu 30 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 84,9 Prozent. Isérables hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Isérables (VS)","L'initiative sur la responsabilité environnementale échoue à Isérables avec 84,9 pour cent des suffrages. Isérables a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Isérables (VS)","Gli elettori di Isérables si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 84,9 per cento di voti contrari. Isérables ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Leytron VS","Nein zur Umweltverantwortungsinitiative in Leytron: Mit 743 Nein- zu 191 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 79,6 Prozent. Leytron hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Leytron (VS)","L'initiative sur la responsabilité environnementale échoue à Leytron avec 79,6 pour cent des suffrages. Leytron a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Leytron (VS)","Gli elettori di Leytron si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 79,6 per cento di voti contrari. Leytron ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Martigny VS","Nein zur Umweltverantwortungsinitiative in Martigny: Mit 2'766 Nein- zu 1'245 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 69 Prozent. Martigny hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Martigny (VS)","L'initiative sur la responsabilité environnementale échoue à Martigny avec 69 pour cent des suffrages. Martigny a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Martigny (VS)","Gli elettori di Martigny si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 69 per cento di voti contrari. Martigny ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Martigny-Combe VS","In Martigny-Combe hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 69,4 Prozent verworfen. Martigny-Combe hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Martigny-Combe (VS)","À Martigny-Combe, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 69,4 pour cent des voix. Martigny-Combe a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Martigny-Combe (VS)","A Martigny-Combe gli abitanti si sono opposti al potenziamento delle strade nazionali con il 69,4 per cento di voti a sfavore. Martigny-Combe ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Riddes VS","Riddes hat die Umweltverantwortungsinitiative mit 81,4 Prozent abgelehnt. Riddes hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Riddes (VS)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Riddes avec 81,4 pour cent de non. Riddes a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Riddes (VS)","L'iniziativa per la resposanbilità ambientale è stata respinta a Riddes, dove ha riscosso il 81,4 per cento di ""no"". Riddes ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Saillon VS","Nein zur Umweltverantwortungsinitiative in Saillon: Mit 475 Nein- zu 175 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 73,1 Prozent. Saillon hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saillon (VS)","L'initiative sur la responsabilité environnementale échoue à Saillon avec 73,1 pour cent des suffrages. Saillon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Saillon (VS)","Gli elettori di Saillon si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73,1 per cento di voti contrari. Saillon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
